A,B,C,D,E,score
0.34187633,0.9092195,0.888226,0.33115846,0.7644682,67.18477
0.120230496,0.57241905,0.5172117,0.13896656,0.18116677,68.30983
0.31035507,0.14622784,0.48995554,0.8814476,0.89737463,69.90289
0.9684463,0.52172834,0.8891712,0.64500254,0.22382116,70.93181
0.19945472,0.85134774,0.08950859,0.87133145,0.2685151,74.7608
0.81049526,0.6535405,0.6396277,0.8064525,0.5192189,78.229935
0.17461407,0.30612546,0.6590262,0.9027314,0.8965725,68.77103
0.09422392,0.9283578,0.30696642,0.42963123,0.70079446,70.032364
0.2622761,0.8257232,0.14573723,0.37058824,0.55535257,73.28467
0.30709714,0.28874147,0.09037614,0.7797423,0.23396844,76.18858
0.018606901,0.9735783,0.37990153,0.9692121,0.96699804,67.3496
0.9560824,0.6793383,0.37912238,0.766843,0.79957813,77.279274
0.05023831,0.44133902,0.016065538,0.057323396,0.6407865,67.12802
0.05287373,0.6256381,0.9339515,0.28082716,0.14512879,66.29363
0.9331155,0.074065566,0.79071575,0.36005586,0.65295964,67.57304
0.05362636,0.8372382,0.274805,0.86502016,0.25837338,72.33322
0.17119706,0.38298267,0.8472843,0.09756762,0.8268529,65.85
0.82912076,0.4748636,0.92577183,0.6287423,0.41475654,71.18161
0.034134805,0.93187463,0.07356745,0.9673019,0.7381927,70.29947
0.42079008,0.37547398,0.8052676,0.7193638,0.44746548,72.200165
0.6572282,0.7546925,0.29964304,0.98097366,0.031591713,79.32385
0.14496756,0.52045697,0.55476725,0.51689166,0.76283485,70.38211
0.9500188,0.13517362,0.918308,0.42915863,0.98598164,65.99177
0.16430742,0.09101069,0.88319224,0.637602,0.5601633,66.70603
0.58635145,0.7802188,0.43830436,0.53980607,0.5212203,79.82727
0.3785169,0.26878995,0.9538341,0.604242,0.40843672,68.613495
0.8344537,0.5133577,0.24008274,0.90327907,0.94961476,75.28859
0.65867543,0.3043959,0.8629564,0.7020661,0.9103176,68.84813
0.85883766,0.9854771,0.3990519,0.17468685,0.8406184,68.602646
0.5469973,0.55231154,0.3588634,0.1734119,0.1618349,72.42581
0.02643764,0.8944544,0.15280211,0.78410953,0.55923104,71.27375
0.5391743,0.089573145,0.74823403,0.89326423,0.40863967,71.538025
0.62442046,0.90542275,0.11626911,0.31290036,0.18627977,74.7953
0.9405994,0.42527258,0.018008888,0.40351456,0.39266014,77.393906
0.76254725,0.9764041,0.15103436,0.3142991,0.27165455,74.307144
0.2865516,0.67328274,0.16257173,0.20823824,0.96040744,68.24852
0.9306634,0.5732572,0.849353,0.18008727,0.9817742,66.345314
0.4464237,0.99885875,0.91902304,0.53892475,0.7038311,68.15791
0.09036857,0.00087559223,0.90338516,0.97331744,0.9429619,64.954926
0.44845933,0.8755743,0.9676121,0.038671494,0.48332316,66.31699
0.9194404,0.8905792,0.19912744,0.09116858,0.9662934,67.73323
0.62316644,0.39111626,0.18167645,0.2919258,0.4931546,75.678
0.12391144,0.013356507,0.12377697,0.12572283,0.37637448,66.83093
0.53135663,0.991693,0.36205697,0.08309108,0.025591373,68.19423
0.700446,0.3846252,0.3613342,0.5726412,0.21811861,81.034775
0.86560816,0.39222223,0.3060735,0.81036997,0.5181919,83.493454
0.0010709167,0.4296227,0.53237456,0.5573452,0.90478516,68.10423
0.49169964,0.50250626,0.59395957,0.27009434,0.6509666,71.98517
0.8770444,0.38971913,0.3120396,0.11062533,0.5489802,71.399765
0.26282716,0.27202213,0.1407175,0.08609617,0.058549285,67.99646
0.07369548,0.8017693,0.05709833,0.12917036,0.2974751,67.8139
0.26661217,0.08887631,0.18485284,0.19558811,0.8042001,67.63129
0.13223583,0.7055828,0.2703159,0.6500002,0.9083637,70.62285
0.113536656,0.85919493,0.2826494,0.09711051,0.67966425,67.6445
0.30780482,0.18218929,0.6528945,0.82589895,0.7092513,71.30458
0.43137145,0.8950042,0.37647748,0.13217437,0.9688882,67.82886
0.403197,0.81666636,0.73837924,0.5245028,0.6984272,71.54239
0.091053486,0.87229156,0.068324625,0.91858697,0.64858204,72.64928
0.761832,0.25314277,0.98787415,0.32879633,0.9962713,65.464355
0.46777278,0.31446552,0.0626272,0.25939304,0.661442,71.746216
0.44926155,0.93711954,0.37054276,0.44451344,0.7220188,73.26419
0.9361221,0.6131952,0.6601347,0.6602408,0.5308119,75.911835
0.3293463,0.4732269,0.9693732,0.2621687,0.28835785,67.23836
0.5898883,0.7586181,0.957435,0.791265,0.74275905,69.72623
0.38434452,0.1385163,0.09218514,0.23525536,0.35178035,70.157104
0.012731254,0.5734773,0.87606615,0.9594022,0.85123,66.722595
0.41284978,0.5645259,0.61894906,0.21585077,0.2023648,70.45801
0.5874534,0.6048706,0.8045388,0.9928033,0.9229872,70.39195
0.32992733,0.39570218,0.9663109,0.6792083,0.111142874,68.78163
0.9284394,0.90316546,0.20055276,0.4495961,0.04099375,74.19878
0.0038719177,0.33089185,0.87076414,0.85776985,0.1329267,67.720566
0.3362431,0.16685915,0.99100614,0.70168513,0.2171843,68.44057
0.08381671,0.18528849,0.96680003,0.087519705,0.32603723,64.10835
0.7482045,0.17865586,0.63442945,0.8293144,0.6216182,73.8996
0.08209449,0.0059657097,0.5437363,0.5760703,0.79701036,66.9714
0.33754456,0.25941855,0.346429,0.056425035,0.19048661,68.83582
0.31578672,0.49602658,0.023743033,0.07826507,0.85725486,67.91168
0.23302728,0.9688299,0.8595991,0.6590253,0.24235934,68.67923
0.3574043,0.0037133098,0.79654026,0.5628349,0.053396225,67.10991
0.49733692,0.87686116,0.32724935,0.72040284,0.2667811,80.52643
0.7753175,0.3011229,0.34474826,0.7066232,0.13014108,79.29967
0.9625705,0.041384995,0.25083244,0.056525826,0.728777,66.82747
0.054438055,0.20622933,0.65225214,0.77132505,0.67066675,69.57558
0.12482226,0.016070783,0.6003881,0.49000257,0.5604983,68.46094
0.60059315,0.34210414,0.12426895,0.37224942,0.9794736,71.082756
0.05614388,0.6265303,0.2625236,0.23216355,0.53383356,69.622185
0.4157058,0.26455063,0.20740777,0.52407604,0.33937222,77.49321
0.6544696,0.3324561,0.14306629,0.91159683,0.6529271,80.64633
0.2695408,0.51335114,0.24394071,0.9119416,0.68147355,76.5392
0.40822172,0.29458416,0.540717,0.12201744,0.88256586,67.83385
0.09679526,0.7318215,0.52222425,0.6651328,0.61338896,71.60323
0.65419424,0.91265184,0.4260646,0.23667037,0.42723548,72.61702
0.05821246,0.60691994,0.9568396,0.13296485,0.9076625,64.58734
0.72253144,0.26051605,0.13833112,0.16242772,0.40136933,73.00256
0.22171658,0.78353405,0.18674654,0.8681552,0.50990415,76.55058
0.82635117,0.1998179,0.51042724,0.3639822,0.18171072,72.82095
0.72163546,0.27802008,0.47244275,0.59919935,0.5648742,77.28556
0.5298809,0.27286804,0.94302505,0.75234205,0.80898076,68.115906
0.8182072,0.66504025,0.28820848,0.6182088,0.018170238,79.40547
0.8474764,0.23741597,0.5262255,0.68867993,0.8305703,73.38042
0.020816028,0.81468916,0.6023953,0.16133565,0.34849185,67.45899
0.8973304,0.98908806,0.77462655,0.28754234,0.24374914,69.09897
0.15187275,0.54405254,0.17891556,0.67351586,0.20573932,75.13989
0.7249348,0.25163,0.6403723,0.6285367,0.5427739,74.354645
0.9912822,0.09079838,0.47239006,0.4925108,0.806902,70.23685
0.49191642,0.18398386,0.5916849,0.11122328,0.003322661,67.61934
0.1424861,0.89901716,0.39785314,0.91085666,0.73528636,71.43924
0.55936456,0.06461382,0.46576387,0.19975448,0.08754629,68.38612
0.24830627,0.9102527,0.9180862,0.7288966,0.14250618,68.0775
0.8105158,0.9599229,0.4225409,0.8965803,0.88105583,73.52267
0.9920213,0.86005926,0.4230982,0.6519521,0.8688136,73.00084
0.67797565,0.16956091,0.0016981959,0.78557354,0.16304928,76.43823
0.12914056,0.78971016,0.6011881,0.69747466,0.1796329,71.38682
0.633783,0.17826569,0.40103084,0.7855248,0.21722376,77.31802
0.5532406,0.13767892,0.5931451,0.30886018,0.27219433,71.30386
0.9428614,0.63123494,0.6187188,0.9971963,0.61698526,76.1081
0.16286224,0.07810134,0.74008965,0.8336323,0.55124706,68.7607
0.28256494,0.20885026,0.9110269,0.817838,0.029586077,67.63916
0.20433629,0.82869387,0.07035214,0.42565823,0.35114282,72.77316
0.6869506,0.37074596,0.6717067,0.05295664,0.006440103,67.135544
0.49056333,0.149414,0.84054834,0.4556737,0.5953406,69.116455
0.39306968,0.5644368,0.7641672,0.9700972,0.5066774,72.90455
0.38599205,0.47300297,0.3601315,0.5727769,0.22665739,78.09085
0.8555018,0.5386906,0.66109425,0.18252617,0.88791466,69.62207
0.54453677,0.6402592,0.57511777,0.54267687,0.2841214,77.52632
0.98839074,0.4235255,0.84001046,0.67348313,0.28770447,71.84829
0.9781621,0.69790006,0.4129064,0.12629515,0.93297344,68.976105
0.5146548,0.8471266,0.2778247,0.82805157,0.7540593,78.32265
0.6367931,0.08878815,0.33634776,0.44388145,0.5500455,73.606674
0.32340688,0.121266186,0.71013343,0.6921623,0.058743477,69.12966
0.5842405,0.91771144,0.95127964,0.7439466,0.09650749,69.3926
0.050218284,0.28483772,0.75903213,0.8671391,0.91314375,66.76484
0.24586451,0.61545223,0.2566141,0.73527145,0.26399565,78.00567
0.49298888,0.00058686733,0.0036717653,0.62438637,0.6084078,72.135544
0.760534,0.33547896,0.3752203,0.30323792,0.01975137,72.371994
0.99079514,0.36328954,0.6679134,0.25030988,0.6098919,70.02486
0.4023313,0.010483742,0.45120144,0.97029614,0.43085575,72.02049
0.28883147,0.323686,0.17214566,0.61692107,0.80891675,73.508606
0.30462855,0.5853119,0.09404433,0.38903898,0.42283064,74.998924
0.017742336,0.8715138,0.28878427,0.06681234,0.59895885,66.90466
0.03794384,0.39063913,0.6297834,0.5281646,0.75464785,68.85002
0.77505475,0.46810657,0.6008043,0.31137866,0.54330856,73.32026
0.76278466,0.99804485,0.2649119,0.98043674,0.74797547,76.46663
0.931793,0.17876762,0.5716072,0.17770207,0.32945073,69.18084
0.14198077,0.33479786,0.84655505,0.3312307,0.18223661,67.01413
0.9685679,0.14435959,0.49175972,0.45195872,0.16732961,71.659065
0.4377585,0.2940992,0.5359804,0.84667397,0.8109205,73.167984
0.49793327,0.23364633,0.8520688,0.8150422,0.45606667,70.939804
0.50484174,0.5113938,0.24523371,0.62400144,0.5382823,83.242096
0.43405765,0.38919526,0.92420244,0.03781581,0.044105887,65.83838
0.65957534,0.6606855,0.80731356,0.6906498,0.45043355,74.28752
0.49899232,0.39903653,0.4279393,0.7921896,0.70281905,77.93771
0.2285248,0.660126,0.8506625,0.5641455,0.18734264,69.63872
0.1138435,0.13081765,0.9367469,0.77441084,0.11632317,66.44156
0.4617765,0.9520633,0.99357355,0.14053679,0.7914335,65.38858
0.0868752,0.19043148,0.88049364,0.48275203,0.2711773,66.5221
0.012722552,0.322397,0.9030595,0.036911488,0.38284123,64.63451
0.628325,0.048212826,0.80063826,0.90752286,0.19473869,69.53009
0.93214375,0.3504892,0.22591835,0.9727722,0.030991793,76.67311
0.7959968,0.6148476,0.97661465,0.72834694,0.3922745,70.59946
0.059359312,0.56426007,0.35697562,0.08403915,0.8487781,66.72829
0.57346505,0.6619858,0.9291319,0.3202803,0.6042352,69.2905
0.3322671,0.53191006,0.44612634,0.713446,0.6606091,77.14789
0.5048516,0.21330094,0.02288872,0.5686342,0.047448337,73.745575
0.5433522,0.14555079,0.41874367,0.14335668,0.89233154,68.24603
0.17407209,0.37267417,0.2147299,0.9290269,0.12772822,73.60581
0.60221785,0.6260191,0.19924283,0.81822014,0.2707289,89.83092
0.12719458,0.48795938,0.9824772,0.34457958,0.8363712,65.54411
0.44768828,0.22334915,0.34425914,0.68746567,0.56019557,76.86848
0.57603973,0.5791741,0.7935955,0.3644979,0.101049066,70.51977
0.31744975,0.81698066,0.6061969,0.6538609,0.03994739,72.38926
0.8612509,0.90581775,0.15628171,0.6970115,0.6797478,78.676605
0.070726395,0.14397961,0.10231298,0.3469302,0.1982215,68.66524
0.6988145,0.21007961,0.28193563,0.740483,0.5950402,79.25865
0.40655637,0.7503759,0.7519744,0.71931815,0.24761897,73.722855
0.10608435,0.46374017,0.88594,0.08298135,0.91533,63.988033
0.417957,0.24567509,0.47967058,0.99787825,0.8538302,71.960754
0.81411606,0.37126058,0.29080677,0.37211668,0.09754437,75.50011
0.012807667,0.50741893,0.57475084,0.93897086,0.28419012,70.35373
0.7806405,0.43585378,0.48325473,0.74352664,0.79831225,76.82123
0.2863549,0.26206243,0.5843736,0.1285904,0.99406564,65.95564
0.3482285,0.4728871,0.2375812,0.5392544,0.41816407,78.34953
0.80342907,0.3630659,0.6742981,0.60926646,0.9397764,70.568695
0.9710029,0.034063697,0.027913988,0.71168303,0.66163087,72.3008
0.186786,0.29819554,0.32127583,0.6050548,0.34995437,74.114944
0.4910463,0.97355556,0.18527383,0.5871923,0.53522176,77.58075
0.8296741,0.57049507,0.3347652,0.13484663,0.21358192,72.60109
0.43964761,0.68158644,0.4459399,0.8755526,0.18791479,79.446396
0.4995333,0.50956774,0.49091274,0.46119446,0.87730825,72.684235
0.7674414,0.9337684,0.11493087,0.71011233,0.6983343,79.08048
0.29087567,0.23658448,0.1602062,0.065451264,0.7107671,68.1581
0.14884037,0.42587405,0.04741609,0.034197867,0.03728479,67.9335
0.25049776,0.23382491,0.42138368,0.81886864,0.92992926,70.28731
0.37701148,0.35027993,0.33065975,0.0650996,0.7300736,68.87404
0.13913685,0.38037056,0.015113592,0.32802778,0.76885045,69.50632
0.8399502,0.98029363,0.07508963,0.96273524,0.68102515,76.39681
0.56944424,0.85117626,0.9760672,0.10261482,0.5375549,66.15695
0.12910163,0.18790245,0.19105226,0.20642799,0.7344157,67.53046
0.43543625,0.08892614,0.39367074,0.6703962,0.9431132,70.08188
0.27082372,0.25456345,0.07465857,0.54870373,0.37901074,74.5744
0.22416812,0.3010257,0.27553284,0.9015571,0.17658186,74.08529
0.7431483,0.72888964,0.79140705,0.62866735,0.84826887,70.79027
0.74319875,0.14119095,0.5979238,0.32345945,0.74680287,69.806076
0.8137358,0.6122096,0.21060127,0.2079106,0.36011273,74.32849
0.4720152,0.8075175,0.9744299,0.37302905,0.20260632,67.86087
0.7817585,0.36516017,0.6992297,0.8097755,0.026214838,72.93768
0.7524269,0.3044237,0.5256458,0.22365713,0.2466405,71.88307
0.81369054,0.08249593,0.7676418,0.02829969,0.62754345,65.79918
0.23138344,0.0072295666,0.24006718,0.23044401,0.33052915,67.80558
0.5951639,0.76461726,0.21294188,0.1940406,0.3869244,73.57382
0.95228654,0.9744963,0.6434406,0.3972664,0.25597173,71.1739
0.27021688,0.9769849,0.5085766,0.052884817,0.72957516,67.00923
0.7347145,0.8760636,0.5208275,0.37321573,0.3269242,74.91931
0.8013086,0.9808628,0.98737735,0.40297216,0.7852014,66.853745
0.45308787,0.9303577,0.74766934,0.71539325,0.5816746,73.2516
0.53512996,0.10157895,0.18938482,0.48245955,0.12819558,72.87695
0.5064375,0.007047951,0.33505392,0.9653569,0.8012787,70.779144
0.43175507,0.6544574,0.8055517,0.34500605,0.45137614,70.86623
0.5122154,0.9197478,0.62045616,0.09109235,0.82791525,67.6501
0.72082573,0.92827535,0.14030963,0.075523615,0.9958233,67.47502
0.45280606,0.7527252,0.9467227,0.57185405,0.6925298,69.04567
0.6723025,0.47027963,0.65725493,0.23478717,0.05929488,70.69699
0.87584734,0.085998654,0.379152,0.7562552,0.37305468,75.75422
0.5629919,0.32175946,0.7813096,0.46746302,0.5561749,72.09666
0.4224859,0.6684896,0.7221362,0.7243243,0.14546281,73.684784
0.5213082,0.30894804,0.47247553,0.82925886,0.51755387,79.37991
0.9810293,0.20687085,0.65040946,0.69554555,0.28130245,73.30089
0.42426276,0.7910498,0.45123506,0.44482017,0.29985738,75.98297
0.9203583,0.5959984,0.024787843,0.5296481,0.13171744,78.72552
0.5249877,0.27779055,0.58027375,0.66003054,0.0064370036,72.879654
0.36712652,0.5583092,0.75862026,0.8408205,0.47078925,73.39288
0.59545135,0.27815813,0.23015583,0.074385464,0.9872761,67.51628
0.5110382,0.09860498,0.015630603,0.29247743,0.13857025,70.355415
0.040685654,0.11671865,0.27936196,0.84927684,0.97658414,67.26529
0.6148349,0.6635478,0.20784873,0.8920255,0.6645378,84.49422
0.06140101,0.7853489,0.8186765,0.14962709,0.3549053,66.10269
0.8239917,0.5369329,0.76859605,0.6713589,0.3479902,75.06679
0.3130998,0.5320621,0.24111861,0.5819741,0.9420838,72.44464
0.9297571,0.04090321,0.24373049,0.7659484,0.26418877,73.92824
0.11049664,0.67098075,0.39954585,0.67110187,0.86820894,70.42618
0.03723389,0.100811124,0.53960085,0.4644624,0.85234755,67.04863
0.996272,0.9895093,0.9447018,0.19069988,0.7215451,65.75
0.2884441,0.8790756,0.6972156,0.30858046,0.7794751,68.26134
0.24778664,0.88404137,0.4940315,0.80481726,0.08701891,72.95665
0.72047585,0.10790712,0.018327892,0.9622458,0.4169044,76.10403
0.8056152,0.75757134,0.9555494,0.10992849,0.87101656,65.47043
0.7953617,0.8050095,0.7753115,0.74080837,0.6138974,74.401245
0.89396334,0.47439367,0.25638646,0.911297,0.2498284,84.166824
0.27279997,0.9366134,0.16418874,0.32505834,0.70711136,71.57776
0.53284836,0.06950742,0.7559765,0.26630706,0.31830877,67.71001
0.72986984,0.081938505,0.12200391,0.37569386,0.8823009,70.688385
0.74682355,0.11318529,0.30464357,0.9518178,0.78247434,73.595505
0.18557304,0.3423069,0.09895903,0.0780133,0.011115432,67.22319
0.80063665,0.3117575,0.14548111,0.7732097,0.43397826,83.70504
0.54022384,0.515866,0.4302113,0.029357612,0.28148687,70.02896
0.31732625,0.29211104,0.899097,0.39334804,0.8483682,66.83775
0.9126861,0.30873388,0.21028966,0.4387049,0.9239116,72.12889
0.8827036,0.054539323,0.59467435,0.518786,0.7826058,70.309235
0.22824001,0.84048223,0.33174062,0.31301188,0.5908495,71.55196
0.902662,0.10894632,0.37410384,0.42920417,0.6201823,72.592186
0.9664121,0.98479056,0.6554212,0.39241695,0.15367001,70.50651
0.4113642,0.5758665,0.88748115,0.42297894,0.23811549,69.33899
0.14117706,0.7073285,0.23974943,0.5524878,0.5002982,73.9361
0.43394434,0.06577259,0.2870142,0.50577754,0.269754,72.73688
0.38707036,0.27003145,0.81231695,0.020854414,0.69189084,65.808044
0.27706498,0.006109655,0.4944328,0.5100679,0.78714186,68.23909
0.13994122,0.12144709,0.19855595,0.4609604,0.84336966,68.520615
0.052019835,0.29623455,0.14528167,0.7482015,0.79154676,70.662796
0.57095826,0.26196957,0.30103403,0.7038367,0.4134904,80.92144
0.8501407,0.16209012,0.4604113,0.88991964,0.6975754,74.5132
0.6264616,0.12409431,0.8145773,0.28766096,0.30508846,68.40075
0.51091444,0.5596981,0.42781055,0.5597779,0.08303881,77.33013
0.8868903,0.847727,0.4547153,0.4957837,0.12594146,76.38577
0.9389288,0.13731545,0.62631166,0.030409455,0.14550519,67.0995
0.16427982,0.39007008,0.10485822,0.66560656,0.456564,74.89163
0.34547055,0.32877392,0.8683682,0.03538221,0.5901017,66.4679
0.3302799,0.75128573,0.53623784,0.8155342,0.09303486,75.384155
0.23586023,0.83324015,0.98210937,0.87875533,0.59415567,67.62138
0.8737534,0.11106521,0.5869007,0.63693523,0.06275326,71.705574
0.20306504,0.89796567,0.49398434,0.0756222,0.3873796,67.56993
0.72228664,0.7477715,0.6067471,0.37148333,0.95715785,70.36452
0.8612295,0.52439505,0.00813669,0.35650414,0.077101946,74.215164
0.038317442,0.62977725,0.9657914,0.22870046,0.7965369,65.52759
0.9941798,0.4015532,0.7918846,0.47814316,0.85396993,68.772736
0.015281677,0.086842656,0.45175463,0.497189,0.13052821,68.02023
0.7943233,0.6456956,0.7542173,0.5644239,0.8670117,71.274994
0.5363509,0.26929164,0.98634535,0.7513493,0.6578439,68.57022
0.7957562,0.1705541,0.10943115,0.14332402,0.20689422,70.55654
0.38092846,0.8066177,0.027430773,0.45929223,0.971843,70.70347
0.6871729,0.34636128,0.09773469,0.8092505,0.09186053,79.87285
0.23613447,0.28414685,0.8148689,0.077154875,0.77680004,65.411575
0.078876555,0.557505,0.477099,0.6024686,0.58367527,71.814514
0.58293504,0.2316482,0.6083924,0.6916537,0.55512494,75.20481
0.3551675,0.5081269,0.21199274,0.4064482,0.8709717,72.36147
0.7005276,0.35782325,0.6185647,0.27469748,0.20872068,72.19077
0.30059993,0.48433912,0.08258414,0.6102736,0.98401004,72.236755
0.013274074,0.5928916,0.5959012,0.6125109,0.9609537,67.62895
0.9730383,0.75508124,0.714413,0.41551185,0.4310484,73.01128
0.052516818,0.37822276,0.24741977,0.64544505,0.5671885,71.92058
0.5971059,0.30167305,0.48303396,0.8884804,0.9493434,72.876884
0.14710927,0.2709167,0.42297274,0.8429449,0.54653,72.68611
0.12136012,0.7106736,0.6128753,0.16468573,0.5371581,67.71675
0.7395156,0.3579589,0.8571918,0.0121693015,0.9152476,65.666595
0.6066925,0.5554298,0.6515274,0.8512213,0.6961068,75.95473
0.11579859,0.4194929,0.77552766,0.24198186,0.6930917,67.04575
0.86078334,0.1468339,0.1544838,0.094406545,0.9532988,67.496445
0.27523327,0.583143,0.6811195,0.95841736,0.28187984,73.52316
0.8572983,0.27998102,0.8022224,0.24016881,0.16519636,68.31716
0.83778995,0.38639653,0.8013475,0.33448398,0.44188315,70.4075
0.9484623,0.57960993,0.039867222,0.47474402,0.8744437,73.58426
0.60633,0.9537124,0.5950446,0.5855023,0.48548543,75.750916
0.03776121,0.016561031,0.37228054,0.26031536,0.42212117,66.74474
0.56561,0.26804066,0.877942,0.34942013,0.48469996,69.1763
0.4191934,0.10953081,0.020895481,0.2910198,0.71535313,70.12281
0.82492596,0.098659396,0.04850936,0.94043356,0.11774576,74.30408
0.96196204,0.39231527,0.88067335,0.77211976,0.59083873,71.03264
0.31569445,0.08687639,0.5437845,0.99253434,0.8947164,68.919235
0.37339044,0.81019384,0.7984755,0.5501095,0.4304297,71.69002
0.013238728,0.38871998,0.7181607,0.6696992,0.35022157,69.027985
0.18295425,0.5560768,0.015502214,0.9636503,0.42162877,75.515594
0.9109594,0.2315529,0.13636142,0.1501987,0.930695,68.63811
0.44131535,0.6095077,0.14935571,0.67102015,0.16586089,80.96884
0.802381,0.36879563,0.9635152,0.0809769,0.46141875,66.445435
0.1598863,0.82394755,0.85386795,0.023350775,0.87998706,64.11679
0.40704727,0.68942523,0.6292261,0.55260485,0.0923664,74.181305
0.36672598,0.873328,0.4694165,0.7465591,0.3775524,77.80382
0.20741224,0.7442331,0.06779832,0.91134727,0.8635506,72.25667
0.46471447,0.15973747,0.6612882,0.90158135,0.8476735,70.09361
0.4309953,0.30465925,0.10896963,0.5341088,0.4058302,78.1519
0.80747,0.58213544,0.81697387,0.38476175,0.257914,70.89316
0.06855714,0.8256603,0.9820657,0.34285188,0.8559741,65.05826
0.99748045,0.11006355,0.458457,0.28355157,0.8768672,68.31725
0.011247277,0.94066334,0.74979013,0.08104843,0.008993506,64.74941
0.06742746,0.9718171,0.14763802,0.9333587,0.8731327,68.99783
0.99738395,0.27935827,0.930749,0.06543547,0.8734074,64.89755
0.32866067,0.16823667,0.5395897,0.6757888,0.17355907,72.72554
0.6688415,0.6670763,0.055996418,0.5143062,0.5192161,82.528076
0.66990936,0.8187263,0.87740964,0.85396254,0.9976399,68.72933
0.4701779,0.9341145,0.7851417,0.573669,0.5071377,71.262314
0.5574447,0.889638,0.4916038,0.52569836,0.76061755,74.041885
0.109255314,0.26619136,0.84516525,0.86176914,0.6386324,68.52963
0.68756485,0.6042639,0.99183494,0.8317644,0.41446787,70.97098
0.40663671,0.074637055,0.10333085,0.610436,0.068130314,72.36467
0.6682246,0.38991135,0.9835773,0.8212282,0.01095289,69.15605
0.20389938,0.22953689,0.7663887,0.834062,0.51677316,69.96701
0.29128432,0.75855005,0.6728659,0.9458326,0.81442535,70.667816
0.33891714,0.23220104,0.081793725,0.8908816,0.38735867,77.06415
0.44083875,0.9955886,0.24162382,0.022696078,0.8531749,67.078705
0.026275754,0.92498493,0.81072253,0.99359435,0.90176183,66.16368
0.11253494,0.0779987,0.57788956,0.68213797,0.17486936,68.81148
0.46295637,0.019714653,0.10846424,0.60296285,0.23380274,72.99611
0.8825203,0.8406368,0.5704129,0.40778637,0.0018265843,73.10231
0.46673214,0.79292053,0.5788235,0.21756095,0.19438517,70.75891
0.8171911,0.86342674,0.38994503,0.531493,0.8338203,74.63272
0.37809038,0.5278764,0.67016214,0.3133756,0.30000073,71.12424
0.12768584,0.99595743,0.35723472,0.37996155,0.840422,68.6356
0.7063891,0.90452313,0.22110337,0.52436227,0.579989,79.69859
0.12443155,0.6944782,0.85900337,0.71253514,0.42107034,69.462524
0.9916817,0.8864409,0.54396915,0.9456252,0.61352444,74.92651
0.0026808977,0.2865451,0.23946977,0.52734447,0.7000534,69.88674
0.6355287,0.89804447,0.9368501,0.89607924,0.20115781,70.41204
0.9551646,0.055762827,0.4872018,0.8439096,0.05031699,71.12434
0.8031965,0.087879896,0.90044487,0.49132997,0.7999304,67.90855
0.24152172,0.8285777,0.067911625,0.9329933,0.0048319697,73.166824
0.8585491,0.99518394,0.23955876,0.44004482,0.21128243,75.58115
0.36116785,0.561835,0.15390313,0.84000915,0.3235246,81.76703
0.54012567,0.27224302,0.56777537,0.77139616,0.7757247,74.3039
0.4592747,0.9331034,0.3049212,0.27634025,0.17254114,72.410645
0.3406046,0.9269441,0.7728782,0.11053622,0.22234553,67.01504
0.9778398,0.908111,0.44430715,0.72067934,0.20260161,77.0173
0.66428214,0.11799765,0.7574313,0.6885857,0.10447568,70.588554
0.4861526,0.18566346,0.19747317,0.37718773,0.9286426,70.5737
0.15806544,0.6792111,0.022124588,0.054591775,0.55485153,68.10088
0.25254095,0.6694563,0.15571696,0.42006862,0.52843404,74.36745
0.43524623,0.571733,0.7176238,0.5436175,0.47419435,73.883545
0.77229726,0.9677345,0.8304471,0.8224814,0.9110253,68.984375
0.2891906,0.072511196,0.90648097,0.0046110153,0.4265749,64.789925
0.07412493,0.10088283,0.2683382,0.6109233,0.16914701,69.29349
0.14963526,0.7302738,0.14271665,0.7786193,0.6857364,74.209885
0.11485165,0.6777692,0.3991357,0.61657465,0.9584252,69.517715
0.3279963,0.32488996,0.43920827,0.72181225,0.09584373,75.11772
0.27597654,0.788614,0.64460087,0.9009177,0.63599247,72.80452
0.045948565,0.918601,0.27763754,0.57025164,0.74051684,69.504654
0.49767077,0.8483744,0.939725,0.33871448,0.7355274,68.145546
0.44156885,0.13593686,0.10150373,0.12706673,0.77444607,68.37216
0.14241791,0.34100038,0.38287205,0.8615036,0.6465847,73.21723
0.91372705,0.30938435,0.2219885,0.45408887,0.46789008,77.24547
0.7467271,0.22541422,0.93567497,0.55814344,0.5737296,69.329346
0.706515,0.52349186,0.044964314,0.107687294,0.81560075,70.04693
0.83705246,0.2525471,0.03910929,0.26650506,0.66445994,71.66762
0.9424139,0.5699198,0.8524371,0.83418936,0.761072,71.570404
0.42356104,0.85075253,0.2747107,0.49508673,0.6811568,76.16969
0.6875037,0.5624741,0.7385356,0.43407172,0.046348274,71.525116
0.35701746,0.6266283,0.2125169,0.6685478,0.23366046,80.083145
0.82302785,0.45917028,0.8137434,0.73539984,0.97591496,70.16612
0.6489024,0.082644045,0.3939057,0.70384,0.6178827,75.057205
0.0014054179,0.31153053,0.45948696,0.8421303,0.76721776,69.1402
0.78521216,0.5258468,0.7229049,0.49823886,0.8265533,72.06094
0.002631247,0.813415,0.786151,0.4980237,0.72536767,67.61937
0.34879518,0.9537598,0.46959454,0.7353332,0.46006972,75.580505
0.37623435,0.8801224,0.43791717,0.46788436,0.4970367,75.20878
